"name" "mbid"
"354" "George Gershwin" "65744963-191a-44ef-a3c7-b693a808a158"
"355" "George Gershwin" "65744963-191a-44ef-a3c7-b693a808a158"
"356" "George Gershwin" "65744963-191a-44ef-a3c7-b693a808a158"
"357" "George Gershwin" "65744963-191a-44ef-a3c7-b693a808a158"
"358" "George Gershwin" "65744963-191a-44ef-a3c7-b693a808a158"
"359" "Sarah Vaughan" "351d8bdf-33a1-45e2-8c04-c85fad20da55"
"360" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"361" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"362" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"363" "...And You Will Know Us by the Trail of Dead" NA
"364" "Rush" "059afdf5-77e8-4e51-90f5-453b623232ec"
"365" "Robert Plant" "bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc"
"366" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"367" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"368" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"369" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"370" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"371" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"372" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"373" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"374" "Roy Orbison" "0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5"
"375" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"376" "Roy Orbison" "0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5"
"377" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"378" "Dwight Yoakam" "0fb711af-c7ba-4bdc-b0b6-b8495fc0a590"
"379" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"380" "Dwight Yoakam" "0fb711af-c7ba-4bdc-b0b6-b8495fc0a590"
"381" "Eric Clapton" "05c35c95-dcbd-4492-b091-7f05a2091d47"
"382" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"383" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"384" "Eric Clapton" "05c35c95-dcbd-4492-b091-7f05a2091d47"
"385" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"386" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"387" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"388" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"389" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"390" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"391" "Celtic Woman" "4d483147-c871-48c4-8470-85e5a66381c5"
"392" "Distorted" "2a295baa-fbe3-4080-a89c-58e86069d156"
"393" "Bette Midler" "2fe5246f-67a3-4640-aada-c10a3131b9ca"
"394" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"395" "Maren Kroymann <U+0026> Jo Roloff Band" NA
"396" "Joni Mitchell" "a6de8ef9-b1a1-4756-97aa-481bbb8a4069"
"397" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"398" "Fairport Convention" "cc60d937-e80b-4c66-8aa2-e89cb57c8b08"
"399" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"400" "Steve Miller Band" "66e74d85-d115-4b66-8a78-6488866e43d1"
"401" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"402" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"403" "Giorgio Moroder" "38dd6337-19ae-4793-ab4b-313eff523457"
"404" "Blondie" "4d2956d1-a3f7-44bb-9a41-67563e1a0c94"
"405" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"406" "Solid State Logic" "e37413a5-be23-4935-82db-32bac8f1c7cf"
"407" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"408" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"409" "Bolton, Matt" NA
"410" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"411" "The Beatles" "b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"412" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"413" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"414" "The Beatles" "b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"415" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"416" "Aerosmith" "3d2b98e5-556f-4451-a3ff-c50ea18d57cb"
"417" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"418" "Aerosmith" "3d2b98e5-556f-4451-a3ff-c50ea18d57cb"
"419" "Bob Seger <U+0026> The Silver Bullet Band" "aeea3060-05ba-4dda-8c92-3dc899e24ce8"
"420" "Queen" "0383dadf-2a4e-4d10-a46a-e9e041da8eb3"
"421" "Bob Seger <U+0026> The Silver Bullet Band" "aeea3060-05ba-4dda-8c92-3dc899e24ce8"
"422" "Queen" "0383dadf-2a4e-4d10-a46a-e9e041da8eb3"
"423" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"424" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"425" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"426" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"427" "Talking Heads" "a94a7155-c79d-4409-9fcf-220cb0e4dc3a"
"428" "Talking Heads" "a94a7155-c79d-4409-9fcf-220cb0e4dc3a"
"429" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"430" "Westenra, Hayley" NA
"431" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"432" "Westenra, Hayley" NA
"433" "Westenra, Hayley" NA
"434" "Commercial Friendly" NA
"435" "Commercial Friendly" NA
"436" "Avenged Sevenfold" "24e1b53c-3085-4581-8472-0b0088d2508c"
"437" "Avenged Sevenfold" "24e1b53c-3085-4581-8472-0b0088d2508c"
"438" "Athenas Temple" NA
"439" "Athenas Temple" NA
"440" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"441" "Athenas Temple" NA
"442" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"443" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"444" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"445" "Kerli" "6331db7b-6649-4523-8aec-683d2aedc908"
"446" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"447" "Kerli" "6331db7b-6649-4523-8aec-683d2aedc908"
"448" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"449" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"450" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"451" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"452" "Foo Fighters" "67f66c07-6e61-4026-ade5-7e782fad3a5d"
"453" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"454" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"455" "Foo Fighters" "67f66c07-6e61-4026-ade5-7e782fad3a5d"
"456" "Jace Everett" "6c04cad1-bcb0-4542-a04a-14d4a7114ab2"
"457" "Dido" "518531b7-cb73-4307-b13e-c716471539a8"
"458" "Jace Everett" "6c04cad1-bcb0-4542-a04a-14d4a7114ab2"
"459" "Dido" "518531b7-cb73-4307-b13e-c716471539a8"
"460" "Sheryl Crow" "07934bbf-6dcf-443c-88c0-32d7fefa6b4f"
"461" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"462" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"463" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"464" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"465" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"466" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"467" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"468" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"469" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"470" "Porcupine Tree" "169c4c28-858e-497b-81a4-8bc15e0026ea"
"471" "Pigg, Landon" NA
"472" "Sam Phillips" "19af19b7-5018-4dd8-bf3f-6c17a2ee4098"
"473" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"474" "Daniel Lanois" "ca0489a4-3a7b-4def-b66e-e00b2f579ae0"
"475" "Johnny Cash" "d43d12a1-2dc9-4257-a2fd-0a3bb1081b86"
"476" "Natasha Bedingfield" "8b477559-946e-4ef2-9fe1-446cff8fdd79"
"477" "Sam Phillips" "19af19b7-5018-4dd8-bf3f-6c17a2ee4098"
"478" "The Killers" "24b4aee8-32ed-4163-98f7-55bae67411ae"
"479" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"480" "Lady Gaga" "650e7db6-b795-4eb5-a702-5ea2fc46c848"
"481" "The Dead Weather" "334bd887-9044-4c38-aebd-4baab851efb4"
"482" "Julieta Venegas" "601f8530-9009-4f73-94fb-a355b4497b70"
"483" "Taylor Swift" "20244d07-534f-4eff-b4d4-930878889970"
"484" "The White Stripes" "11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"485" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"486" "Jordin Sparks" "1aad6fdc-f5a1-45f9-87b5-4683b3e32966"
"487" "Jordin Sparks" "1aad6fdc-f5a1-45f9-87b5-4683b3e32966"
"488" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"489" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"490" "Jefferson Airplane" "39c2a93d-9afa-4a22-9bba-c087ab056e1c"
"491" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"492" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"493" "Jefferson Airplane" "39c2a93d-9afa-4a22-9bba-c087ab056e1c"
"494" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"495" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"496" "The Pretenders" "75ffaf7d-46ee-4794-a405-9ec20c0c1696"
"497" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"498" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"499" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"500" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"501" "The Who" "9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa"
"502" "The Who" "9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa"
"503" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"504" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"505" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"506" "Pink Floyd" "83d91898-7763-47d7-b03b-b92132375c47"
"507" "Prince" "070d193a-845c-479f-980e-bef15710653e"
"508" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"509" "Prince" "070d193a-845c-479f-980e-bef15710653e"
"510" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"511" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"512" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"513" "Elton John" "334c2c2c-2ae3-4b69-8f38-167d07f83d25"
"514" "Elton John" "334c2c2c-2ae3-4b69-8f38-167d07f83d25"
"515" "Led Zeppelin" "678d88b2-87b0-403b-b63d-5da7465aecc3"
"516" "Stevie Wonder" "1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e"
"517" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"518" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"519" "Neil Young <U+0026> Crazy Horse" "0f3515b0-75c9-46c9-b26c-4cd05d26eae7"
"520" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"521" "Britney Spears" "2f4f5d16-7102-4110-97fd-f5c365d6bb26"
"522" "Britney Spears" "2f4f5d16-7102-4110-97fd-f5c365d6bb26"
"523" "Regina Spektor" "fbb375f9-48bb-4635-824e-4120273b3ba7"
"524" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"525" "Pixie Lott" "77de9077-5074-4a07-9fe7-049414715ea9"
"526" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"527" "Alice in Chains" "4bd95eea-b9f6-4d70-a36c-cfea77431553"
"528" "Owl City" "ad279295-653f-42e1-9aaa-b731df2e78ba"
"529" "Regina Spektor" "fbb375f9-48bb-4635-824e-4120273b3ba7"
"530" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"531" "Owl City" "ad279295-653f-42e1-9aaa-b731df2e78ba"
"532" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"533" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"534" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"535" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"536" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
"537" "Bleu" "4a9fe4b9-fe30-4c6b-bce5-afb127fbd66c"
"538" "Bleu" "4a9fe4b9-fe30-4c6b-bce5-afb127fbd66c"
"539" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
"540" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
"541" "The Pierces" "9f4452f2-0451-455a-80c4-c873dda66eca"
"542" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"543" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"544" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"545" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"546" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"547" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"548" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"549" "The Gaslight Anthem" "f208f09e-b5b3-4b06-87cd-f7230fae17e3"
"550" "My Chemical Romance" "c07f0676-9143-4217-8a9f-4c26bd636f13"
"551" "Elvis Presley" "01809552-4f87-45b0-afff-2c6f0730a3be"
"552" "Emmylou Harris" "35ef61ca-43db-4772-ba27-0489e9ebcb69"
"553" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"554" "Grateful Dead" "6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6"
"555" "Maroon 5" "0ab49580-c84f-44d4-875f-d83760ea2cfe"
"556" "The Jeff Healey Band" "9fac4087-8201-4b74-a619-e77b1602aaf4"
"557" "The Band" "3abfc8cc-00f0-41c7-a3d0-58054feae415"
"558" "Ramones" "d6ed7887-a401-47a8-893c-34b967444d26"
"559" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"560" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"561" "Rick Nelson" NA
"562" "Cassandra Wilson" "eb6595d3-e559-4bcc-a516-843bfdba82e9"
"563" "Fleetwood Mac" "bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"564" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"565" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"566" "Peter Gabriel" "8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"
"567" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"568" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"569" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"570" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"571" "U2" "704acdbb-1415-4782-b0b6-0596b8c55e46"
"572" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"573" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"574" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"575" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"576" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"577" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"578" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"579" "James Blunt" "e959c338-258b-4d0f-a91a-cb6b9b7f738c"
"580" "James Blunt" "e959c338-258b-4d0f-a91a-cb6b9b7f738c"
"581" "Order in Chaos" "d5da878f-b99e-4467-af21-0cd85ee2aec7"
"582" "Order in Chaos" "d5da878f-b99e-4467-af21-0cd85ee2aec7"
"583" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"584" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"585" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"586" "Bob Dylan" "25144665-e9ac-416f-aba3-0c8b4ee547d5"
"587" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"588" "Neil Young" "053e3289-1cab-4b44-9535-9ab1beb3b207"
"589" "Empires" "0ac5999b-2160-4986-8ab3-bcd211bae3d7"
"590" "Empires" "0ac5999b-2160-4986-8ab3-bcd211bae3d7"
"591" "Eminem" "b95ce3ff-3d05-4e87-9e01-c97b66af13d4"
"592" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"593" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"594" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"595" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"596" "Evanescence" "f4a31f0a-51dd-4fa7-986d-3095c40c5ed9"
"597" "Citizen Cope" "91f19d86-efb1-41e1-b234-091e561b7334"
"598" "Certif1ed" NA
"599" "Avenged Sevenfold" "24e1b53c-3085-4581-8472-0b0088d2508c"
"600" "The Raconteurs" "be407b02-f3e6-4ed5-9489-f8e5f0ab36dc"
"601" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"602" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"603" "Heart" "0164878d-613f-4d39-a283-8078113d6a90"
"604" "Heart" "0164878d-613f-4d39-a283-8078113d6a90"
"605" "Heart" "0164878d-613f-4d39-a283-8078113d6a90"
"606" "Heart" "0164878d-613f-4d39-a283-8078113d6a90"
"607" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"608" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"609" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"610" "Buffy the Vampire Slayer" NA
"611" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"612" "Slash" "5e7a7026-dfc5-4aba-8496-95140716f3db"
"613" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"614" "The Dead Weather" "334bd887-9044-4c38-aebd-4baab851efb4"
"615" "Tommy James <U+0026> The Shondells" "9b7353ae-4efd-4cd8-89ee-f5429242b0ba"
"616" "Eric Clapton" "05c35c95-dcbd-4492-b091-7f05a2091d47"
"617" "Tommy James <U+0026> The Shondells" "9b7353ae-4efd-4cd8-89ee-f5429242b0ba"
"618" "Eric Clapton" "05c35c95-dcbd-4492-b091-7f05a2091d47"
"619" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"620" "Lady Gaga" "650e7db6-b795-4eb5-a702-5ea2fc46c848"
"621" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"622" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"623" "ANew Revolution" "fb1876a6-8a69-4918-9ee6-5d197a353ef9"
"624" "ANew Revolution" "fb1876a6-8a69-4918-9ee6-5d197a353ef9"
"625" "Deftones" "7527f6c2-d762-4b88-b5e2-9244f1e34c46"
"626" "Deftones" "7527f6c2-d762-4b88-b5e2-9244f1e34c46"
"627" "Deftones" "7527f6c2-d762-4b88-b5e2-9244f1e34c46"
"628" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"629" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"630" "Metallica" "65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"631" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"632" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"633" "Beyoncé" "183105b5-3e68-4748-9086-2c1c11bf7a3d"
"634" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"635" "The All-American Rejects" NA
"636" "Grizzly Bear" "59a7fbcb-ff74-494d-abd0-9c82359040c9"
"637" "Lady Gaga" "650e7db6-b795-4eb5-a702-5ea2fc46c848"
"638" "Korn" "ac865b2e-bba8-4f5a-8756-dd40d5e39f46"
"639" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"640" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"641" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"642" "Jefferson Airplane" "39c2a93d-9afa-4a22-9bba-c087ab056e1c"
"643" "Nirvana" "5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"644" "The Flaming Lips" "1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"645" "Jefferson Airplane" "39c2a93d-9afa-4a22-9bba-c087ab056e1c"
"646" "The Flaming Lips" "1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"647" "Avenged Sevenfold" "24e1b53c-3085-4581-8472-0b0088d2508c"
"648" "The Doors" "9efff43b-3b29-4082-824e-bc82f646f93d"
"649" "Jimi Hendrix" "06fb1c8b-566e-4cb2-985b-b467c90781d4"
"650" "The Rolling Stones" "b071f9fa-14b0-4217-8e97-eb41da73f598"
"651" "The Beatles" "b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"652" "Bob Marley <U+0026> The Wailers" "92999875-b86e-40df-be98-18b3fdd3d285"
"653" "Steely Dan" "e01c3376-15fa-40d7-b747-5f219bdefdd7"
"654" "Aerosmith" "3d2b98e5-556f-4451-a3ff-c50ea18d57cb"
"655" "The Police" "9e0e2b01-41db-4008-bd8b-988977d6019a"
"656" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"657" "INXS" "481bf5f9-2e7c-4c44-b08a-05b32bc7c00d"
"658" "X" "0fe27deb-0a55-443d-a304-86c761babc15"
"659" "Bruce Springsteen" "70248960-cb53-4ea4-943a-edb18f7d336f"
"660" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"661" "X" "0fe27deb-0a55-443d-a304-86c761babc15"
"662" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"663" "Oasis" "39ab1aed-75e0-4140-bd47-540276886b60"
"664" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"665" "Soundgarden" "153c9281-268f-4cf3-8938-f5a4593e5df4"
"666" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"667" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"668" "Nine Inch Nails" "b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"669" "Justin Timberlake" "11ed83a4-0097-4322-aa1e-8fea09def405"
"670" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"671" "Justin Timberlake" "11ed83a4-0097-4322-aa1e-8fea09def405"
"672" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"673" "Tori Amos" "c0b2500e-0cef-4130-869d-732b23ed9df5"
"674" "Grateful Dead" "6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6"
"675" "k.d. lang" "675c1c5e-5625-4a5e-97a2-b02aab5db2fc"
"676" "The Jeff Healey Band" "9fac4087-8201-4b74-a619-e77b1602aaf4"
"677" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"678" "Albert King" "10f89195-3af1-46f5-aa36-504aa3309f5a"
"679" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"680" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"681" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"682" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"683" "Regina Spektor" "fbb375f9-48bb-4635-824e-4120273b3ba7"
"684" "Katy Perry" "122d63fc-8671-43e4-9752-34e846d62a9c"
"685" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"686" "P!nk" "16a72d59-8aae-42be-be6b-00229d44621f"
"687" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"688" "He-Art" NA
"689" "Amy Winehouse" "23ee1942-3b50-4953-9b61-b3b0e932064c"
"690" "Florence + the Machine" "227b39fc-23f6-40f5-b8a1-75100d5baad4"
"691" "Patty Griffin" "6fddcfc3-20b6-48d0-87ba-8211eca3420c"
"692" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
"693" "Bleu" "4a9fe4b9-fe30-4c6b-bce5-afb127fbd66c"
"694" "Kerli" "6331db7b-6649-4523-8aec-683d2aedc908"
"695" "Savoir Adore" "74dd49bf-8dbd-4e3c-8f04-ae07b4254af4"
"696" "David Guetta" "1bb1eec6-88c3-4028-8920-a985c4b9081a"
"697" "My Chemical Romance" "c07f0676-9143-4217-8a9f-4c26bd636f13"
"698" "Regina Spektor" "fbb375f9-48bb-4635-824e-4120273b3ba7"
"699" "Robbie Williams" "32d339d3-929a-4a0d-b875-c31d4c8d5a32"
"700" "The Moody Blues" "774666d2-2064-4d6c-856c-f8cda0aaf9f0"
"701" "Tracy Bonham" "4738a4cf-1220-4b21-ab64-ed446a816cc4"
"702" "Tom Petty" "5ca3f318-d028-4151-ac73-78e2b2d6cdcc"
"703" "Lesley Gore" "7f565c58-cf5d-441b-821f-c314ddf60c99"
"704" "Sara Bareilles" "38da4c33-f0df-4030-ba34-2995e49d552e"
